bedrooms,bathrooms,toilets,parking_space,title,town,state,price,lat,lon,town_state
4,5,5,4,Terraced Duplexes,Durumi,Abuja,68000000.0,9.022263,7.46707,"Durumi, Abuja"
4,5,6,3,Terraced Duplexes,Katampe,Abuja,100000000.0,9.102851,7.461718,"Katampe, Abuja"
5,5,6,4,Semi Detached Duplex,Guzape District,Abuja,128000000.0,9.011248,7.507273,"Guzape District, Abuja"
3,3,4,3,Block of Flats,Apo,Abuja,300000000.0,9.019972,7.478024,"Apo, Abuja"
4,4,5,2,Terraced Duplexes,Life Camp,Abuja,60000000.0,9.067538,7.404183,"Life Camp, Abuja"
9,9,1,4,Detached Duplex,Gwarinpa,Abuja,200000000.0,9.109821,7.392965,"Gwarinpa, Abuja"
5,5,6,8,Detached Duplex,Guzape District,Abuja,150000000.0,9.011248,7.507273,"Guzape District, Abuja"
4,4,4,4,Detached Duplex,Dakwo,Abuja,50000000.0,8.961023,7.440529,"Dakwo, Abuja"
3,3,3,4,Detached Bungalow,Kuje,Abuja,12000000.0,8.879631,7.227202,"Kuje, Abuja"
6,7,7,4,Detached Duplex,Gwarinpa,Abuja,60000000.0,9.109821,7.392965,"Gwarinpa, Abuja"
8,8,9,8,Detached Duplex,Jabi,Abuja,400000000.0,9.064106,7.42294,"Jabi, Abuja"
4,6,6,5,Detached Duplex,Katampe,Abuja,210000000.0,9.102851,7.461718,"Katampe, Abuja"
6,7,7,1,Detached Duplex,Maitama District,Abuja,750000000.0,9.090099,7.490805,"Maitama District, Abuja"
3,4,4,2,Terraced Duplexes,Wuye,Abuja,55000000.0,9.085215,7.495284,"Wuye, Abuja"
4,4,5,4,Detached Duplex,Lugbe District,Abuja,25000000.0,8.964455,7.382618,"Lugbe District, Abuja"
4,5,5,6,Detached Duplex,Lugbe District,Abuja,50000000.0,8.964455,7.382618,"Lugbe District, Abuja"
4,4,5,4,Terraced Duplexes,Gaduwa,Abuja,60000000.0,8.997222,7.4675,"Gaduwa, Abuja"
4,5,5,4,Detached Duplex,Gwarinpa,Abuja,75000000.0,9.109821,7.392965,"Gwarinpa, Abuja"
4,5,5,5,Terraced Duplexes,Jahi,Abuja,70000000.0,9.109621,7.438754,"Jahi, Abuja"
4,4,5,1,Semi Detached Duplex,Karu,Abuja,50000000.0,8.99278,7.572462,"Karu, Abuja"
4,4,5,4,Detached Duplex,Idu Industrial,Abuja,170000000.0,9.032499,7.389477,"Idu Industrial, Abuja"
4,4,5,4,Terraced Duplexes,Life Camp,Abuja,93187500.0,9.067538,7.404183,"Life Camp, Abuja"
4,4,5,4,Terraced Duplexes,Guzape District,Abuja,90000000.0,9.011248,7.507273,"Guzape District, Abuja"
